,Title,Company,Location,Post_Date,URL,Current Status,Source,Description
219,Fellowship -- Editor/Graphics,The New York Times,"New York, NY",2018-11-06 17:37:38,https://www.indeed.com/viewjob?jk=fdc30749944ab4c8,,indeed,"Join the 2019 New York Times Fellowship class as a graphics editor.

The core of the graphics fellowship is the intersection of data visualization and journalism. Fellows will work closely with graphics editors and department leaders to develop skills and judgment as reporters and shapers of visual stories. As part of daily news coverage or enterprise projects, fellows will report, write, edit, design and produce interactive graphics and multimedia across all Times platforms.

The graphics desk covers all subjects, from economics and elections to culture and sports. Strong candidates will also be curious about all of it, coming to the newsroom with lots of ideas and with great enthusiasm for potential lines of reporting.

The most competitive candidates will be interested in data visualization, cartography or other forms of visual journalism, and they will have investigated or developed skills to start producing work in these areas. The pool of candidates will mainly consist of college graduates, postgraduates or budding journalists of any age who have had previous news internships or equivalent experience.

This is a guild position.

Applicants must be authorized to work in the United States. The deadline to submit an application for this yearlong program is 11:59 p.m., New York time on November 19, 2018.

For more information about the Times Fellowship, navigate here: https://www.nytimes.com/interactive/2018/jobs/times-fellowship.html

The New York Times is committed to a diverse and inclusive workforce, one that reflects the varied global community we serve. Our journalism and the products we build in the service of that journalism greatly benefit from a range of perspectives, which can only come from diversity of all types, across our ranks, at all levels of the organization. Achieving true diversity and inclusion is the right thing to do. It is also the smart thing for our business. So we strongly encourage women, veterans, people with disabilities, people of color and gender nonconforming candidates to apply.

The New York Times Company is an Equal Opportunity Employer and does not discriminate on the basis of an individual's sex, age, race, color, creed, national origin, alienage, religion, marital status, pregnancy, sexual orientation or affectional preference, gender identity and expression, disability, genetic trait or predisposition, carrier status, citizenship, veteran or military status and other personal characteristics protected by law. All applications will receive consideration for employment without regard to legally protected characteristics."
225,News Editor (Commercial Real Estate),CoStar Group,"Washington, DC 20005 (Logan Circle area)",2018-11-03 17:39:20,https://www.indeed.com/viewjob?jk=3b1333dd507c1939,,indeed,"News Editor (Commercial Real Estate)

Job Description

CoStar has served as a respected source of news for the fast-paced commercial real estate industry for more than two decades. Our award-winning, industry-focused news informs subscribers and complements CoStar’s role as the industry’s leading source of commercial real estate information and data. Fortune Magazine recently named CoStar Group top 100 fastest growing companies in the world. As a member of CoStar’s news team, you will direct and lead our news coverage for one of several key industry beats ranging from Multifamily, Retail, Office, Industrial and Finance. Drawing on your journalism experience, industry knowledge and sources, you will uncover and confirm the biggest stories of the day and deliver news, expert commentary and analysis of the latest trends to our large audience of real estate deal-makers throughout the U.S. You will also enjoy unlimited access to the largest and most comprehensive database of commercial property information in the world for use in your news reports.

CoStar is expanding our news platform with the addition of several news editor positions and additional resources to take our news service to the next level. This is a great opportunity for experienced, tech-savvy, digital-oriented and highly-organized business journalists to take charge and set the news direction for your assigned beat. Previous reporting experience covering commercial real estate is a definite advantage.

Essential Functions:
Take the lead in defining, producing and managing the delivery of original news coverage for CoStar’s extensive online audience of commercial real estate professionals.
Collaborate and coordinate coverage with CoStar’s News Team to develop story ideas, diversify our coverage, and ensure timely delivery and coverage across markets.
Source and develop insightful news content from internal and external data sources and tell data-driven stories in a compelling manner.
Cultivate and manage a bench of knowledgeable sources and expert contributors.
Creatively develop engaging imagery to accompany your reporting.
Attend major industry events and plan and manage special event coverage, (e.g. ICSC’s RECon conference and NAA’s annual conference for multifamily property).
Monitor major industry trends, leaders and companies, including news and social channels, for leads and industry relevance.
Be responsible for the accuracy and veracity of the news you report and follow generally accepted journalism ethics and standards to report the facts, including a commitment to truth, accuracy, fairness and impartiality.
Use traffic and keyword data to gain a better understanding of the news our readers are most interested in to help shape future news coverage.

Skills and Qualifications:
Proven real estate journalist with extensive experience in a high profile editorial news or online content-creating/curating role covering commercial real estate (min. five years.) with regular writing/reporting experience for an online audience.
Results oriented – with proven ability to prioritize, drive and achieve results through self and others while working to deadlines under pressure.
Strong journalism background with proven writing and copy-editing skills, ideal candidates will also be experienced writing in a variety of styles, from straightforward hard news to profiles of industry leaders and longer, analytic pieces.
Candidates should be comfortable in digital media, with a creative flair for images and other visual content to accompany news reports.
B2B media experience preferred.
In addition to having a sharp eye for news and exceptional attention to detail, journalists should have high standards for their work product, with superior attention to details and accuracy.
Strategic mindset and analytical skills with ability to source and develop news from internal and external data sources, including the unmatched property information and data available in CoStar’s proprietary information service.
Excellent web headline and copywriting skills, with a command of AP Style and a deep knowledge of SEO best practices.
Ability to work within a team collaborative environment and manage both up and down management chain.
Basic knowledge of HTML and social media.
Bachelor’s degree or higher required; ideally in journalism, communications, or a related discipline.LI - AA1

CoStar Group is an Equal Employment Opportunity Employer; we maintain a drug-free workplace and perform pre-employment substance abuse testing"
226,"Senior Content Managing Editor, Development",Florida International University,"Miami, FL",2018-11-03 17:38:57,https://www.indeed.com/viewjob?jk=1e6c2b8217b5baea,,indeed,"$60,000 - $65,000 a yearJob Summary


Leads efforts to ensure that all solicitation and stewardship materials meet the highest possible standards for editorial quality, while conveying a consistent brand message for University Advancement, FIU, and its colleges and units.
Assists the Director of Writing and Editorial Services with proposal development and writing. Develops relationships with University Advancement leadership, development officers, faculty, and staff to facilitate the development of proposals.
Leads and provides broad assistance of the writing and editing of text for fund-raising materials, including letters of inquiry, gift agreements, brochures, newsletters, donor nominations, capital campaign and other marketing materials, website content, project summaries, and select cultivation, solicitation, and stewardship materials for development officers.
Proactively identifies proposal opportunities by reviewing RFPs (Request for Proposals) from foundations and corporations.
Takes the lead on the development of the new First Generation Scholarship Fund website, working with the Assoc. Director of Development for First Generation Scholarships and the Web Communications team.
Populate and update the First Generation website with relevant content, including features on students and donors.
Takes lead on content creation and content management for the new give.fiu.edu website.
Takes the lead on, creates and manages the production process and proposed production schedule of at least 3-4 stories/content pieces per month for the give.fiu.edu website.
Manage content from other UA communicators as part of the production schedule.
Interview relevant constituents to proactively find and source content for compelling stories.
Lead and supervise any needed photography or production of videos to accompany select stories and other marketing and communications collateral.
Take lead on creating social media channels and/or content centered on philanthropy, as needed as the capital campaign develops.
Assists the Department of Donor Relations and Stewardship Services with the creation of stories on the impact of giving for the FIU Foundation Annual Report.
Edits select gift acknowledgments prepared by the Office of Donor Relations and Stewardship Services.
Edits fundraising materials produced by the Office of Annual Giving.
Assists Gift Services and Data Processing with the creation of customized pledge reminders.

Minimum Qualifications


Bachelor's degree in relevant field with five (5) years of experience as a professional writer or journalist.

Desired Qualifications


Bachelor's degree in a relevant field (English, journalism, communications, or related major).
Job Category


Administrative

Advertised Salary


$60,000 - $65,000
Work Schedule


Begin time: 8:30 AM
End time: 5:00 PM
Pre-Employment Requirements


Criminal Background Check
Other Information


Ability to work flexible hours as needed."
228,Correspondent - ConfectioneryNews & BakeryAndSnacks,William Reed Business Media Ltd,"Chicago, IL 60606 (Loop area)",2018-11-03 17:37:23,https://www.indeed.com/viewjob?jk=6bc06dd0f6f4f5ba,,indeed,"ConfectioneryNews provides a 360-degree view of the global confectionery market, spanning R&D, commodities, ingredients, processing & packaging, manufacturing, retail and shopper insights, market trends, regulation and safety.
BakeryandSnacks provides a 360-degree view of the bakery and snacks markets, spanning everything from manufacturing, processing and packaging, to commodities, retail and shopper insights, ingredients, R&D, market trends and regulation & safety.
Our team of award-winning journalists deliver daily news, analysis, online and face-to-face events, podcasts and video coverage of the issues and stories impacting decision makers in their industries.
Objectives
To champion the growth of our industry vertical brands ConfectioneryNews / BakeryAndSnacks with a key focus on editorial content for the North American markets by:
Delivering high quality editorial content in multi-media and written formats
Exploring, identifying and recommending brand development opportunities (new content formats, scopes and dissemination modes, brand extensions) suiting the North American markets to upper management, and any other activities relevant to the growth of our brands.
Following and contributing ideas to BAS / CN editorial road maps
Core responsibilities
Delivering compelling written and multimedia content across BAS / CN websites
Working towards a story count of two and occasionally three articles a day, with strict daily deadlines
Will be required to deliver broadcast quality video off the back of industry events and one-on-one interviews
Attend relevant trade events and conferences in North America and occasionally internationally
Contribute to special editions, online and F2F events
Occasionally moderate at online and F2F events
Utilise social media for lead sourcing, content sharing and contact building
Network at key industry events to build a strong portfolio of editorial contacts and raise profile of BAS / CN brands
Maintain record of industry contacts and sources in shared editorial database
Conduct joint business visits with sales team where appropriate to demonstrate brand unity and clearly define editorial standards
Collaborate with events, marketing and sales teams on any other projects of potential benefit to BAS / CN brands within a framework of editorial integrity
Required experience and skills
Trained business / science / multimedia journalist
2+ years of B2B journalistic experience
Experience in the bakery or confectionery industry a plus
Experience in breaking news in text articles, video, podcast reports or use social media
Vibrant networking, communication and interpersonal skills
Social media savvy
Highly collaborative
Imaginative and strong sense of initiative
Proficient knowledge of Microsoft Office
Well organised and ability to work to tight deadlines
Company benefits include
25 days PTO
401(K)
Health insurance
Dental and vision insurance
Flexible Spending Account (FSA)
Employee Assistance Program (EAP)"
231,Editor,Kharon,"Los Angeles, CA",2018-11-02 17:37:34,https://www.indeed.com/viewjob?jk=e1a042242082752a,,indeed,"We are seeking a full-time editor in our Los Angeles or Washington, DC office with 3 to 10 years of professional experience to drive the publication of high-quality, engaging stories on foreign affairs and national security issues for our transformative media platform.

Position Overview::

The editor will coordinate closely with a team of sanctions and national security subject matter experts to pursue groundbreaking news opportunities, craft timely and actionable news analysis, strategically drive coverage, and cultivate opportunities for innovative reporting through features and new products.

The editor will also:
Synchronize reporting to optimize research, business, and marketing objectives;
Guide writers and researchers in identifying and crafting compelling story narratives;
Develop deep domain expertise and situational awareness of national security and sanctions-related story cycles;
Edit content to ensure the highest levels of quality production;
Implement reporting production plans aligned with global events;
Imagine and design new media products that engage and educate audiences.


Requirements::

Motivated, entrepreneurial, and creative individual with 3 to 10 years of professional experience as a researcher, writer, journalist, or editor with a demonstrated track record of excellence in driving innovative reporting or analysis;
Engaging storyteller who is able to translate complex factual analysis into engaging and informative narratives;
Proactive problem solving skills, a precise attention to detail, strong communications skills, and an ability to manage priorities in meeting deadlines;
Educational or professional background in international affairs with a demonstrated track record of success in crafting clear, concise, and insightful stories.
Sophisticated understanding of social media content optimization strategies for online publishing platforms is also preferred.


This opportunity is an immediate opening and will be available on an ongoing basis until filled.

Business Overview::

Kharon is a tight-knit, fast-growing information services and technology company. The Kharon platform serves as the definitive resource for financial institutions, multinationals, and government clients globally to understand and manage sanctions-related risk. The company is based in Los Angeles and Washington, DC.

We are experts in assessing and analyzing markets impacted by regulatory risk, sanctioned actors, political upheaval, violent conflict, and corruption. Our deep data approach to research and analysis utilizes open-source research methods, network analysis, and data analytics to generate insights into some of today's most complex policy, regulatory, and national security issues.

The Kharon Brief publishes a continuous cycle of insightful news, analysis, and perspectives on international security topics relevant to commercial, governmental, and media stakeholders.

Kharon is a Camstoll Group company.

Submissions::

Interested candidates should submit a resume, cover letter, and several samples of recently published work.

Salary and Benefits::
Competitive salary
Health insurance
401(k)
Free parking or subsidized Metro Pass
Weekly catered lunches
Fully-stocked kitchen with gourmet coffee, healthy snacks, and beverages
Collaborative and modern open-plan workspace"
237,All Media Journalist IV,Cox Media Group,"Dayton, OH",2018-11-01 17:37:12,https://www.indeed.com/viewjob?jk=a89042cd2907926d,,indeed,"Description

The Dayton Daily News is seeking an AMJ to lead our coverage of Wright-Patterson Air Force Base, the people who work there, the jobs and contractors in and around the base, and the U.S. military as its actions affect the Miami Valley.
The ideal candidate must be able to find important stories that involve Wright-Patterson, the work done there, and the U.S. military's actions that impact the Dayton region. They will tell those stories with a digital audience first in mind - in our digital products, through our broadcast partners WHIO-TV and radio, and in our printed newspapers the Dayton Daily News, Springfield News-Sun and the JournalNews. An understanding of the military community is preferred.

In addition to producing their own content, this candidate will oversee the digital delivery of all online content related to military coverage produced by Cox Media Group Ohio as well as other sources, including material that has previously been published in the base newspaper, the Skywrighter. They will coordinate the digital use of content produced with a two-person team that writes and produces the Skywrighter for the U.S. Air Force. Stories published in the Skywriter are not subject to review by this person, but once published by the Air Force the stories will be optimized and delivered to our wider audience under this person's direction. This person will be responsible for the successful execution and growth of our digital products related to the Wright Patt Today brand, currently a daily email newsletter and social media accounts. They will also be an important member of the CMGO newsroom and will be responsible for communicating to our cross-platform newsroom so that other platforms can benefit from the stories as they see fit.

Requirements:
Displays a strong sense of urgency, high energy and tenacity to get the best, most complete content for readers on the timetable readers need it; meets deadline.
Develops and nurtures sources quickly, building relationships that result in scoops.
Generates story ideas that will be of interest to our digital audience.
Understands and simplifies complex issues and writes clearly and quickly.
Shows the ability to manages a Facebook page that runs a regular, daily volume of posts as well as interacts/responds to tips or comments as appropriate.
Familiar with digital analytical tools and how they can help inform decisions about what to cover and how to present it, with an emphasis on achieving the widest digital audience possible for this work.
Has demonstrated record of working in a complex newsroom environment.
Experience in or ability to learn TV broadcast writing style and news-radio delivery sufficient to be able to contribute as needed to our broadcast news products WHIO TV and radio.
Works in communication with our business editor but will often be self-directed.
Can provide oversight or technical direction to reporters or editorial assistants.
Generates clean and concise copy with primary work product being short, optimized articles, graphics, photos and videos delivered to readers on our digital platforms.
Generates work that is balanced, fair, complete, in-depth when needed and dependable, incorporating where appropriate a diverse range of sources. Copy should not contain errors of fact or judgment and should not include any issues of bias.
Uses time effectively and efficiently, meeting deadlines and producing an acceptable volume of work.
Creates additional story elements such as videos, photos, glance boxes, graphics, social posts, social shareables and content for interactives and charts.
Uses tactics that help content be SEO optimized using google trends research or other tools.
Demonstrates ability to use technology to file stories remotely as required.
Possesses basic understanding of police procedure in Ohio.
Possesses understanding of access and libel laws in Ohio.
Possesses basic photographic and video skills or ability to learn them quickly.

Qualifications

Bachelor’s degree preferred.
Education and experience in digital news production preferred.
Three years’ experience at daily news content creation preferred with experience covering spot news.
Knowledge of the use of computer writing systems and software for use of email, database management, spreadsheets and digital video production .
Requirement may change over time depending on technology and company priorities.
Possesses a valid drivers license.
An understanding of the military community is preferred.

About Cox Media Group

Cox Media Group is an integrated broadcasting, publishing and digital media company. The company’s operations currently include broadcast television stations, radio stations, daily newspapers, and digital sites. Additionally, CMG operates the National Advertising Platform businesses of CoxReps - the country’s biggest television rep firm - Gamut, and Videa. The company also offers a full suite of local and regional advertising services through its Local Solutions and Ideabar businesses. CMG currently operates in more than 20 media markets and reaches approximately 52 million Americans weekly across all platforms. For more information about Cox Media Group, please check us out online at www.coxmediagroup.com.
Cox is an Equal Employment Opportunity employer - All qualified applicants/employees will receive consideration for employment without regard to that individual’s age, race, color, religion or creed, national origin or ancestry, sex (including pregnancy), sexual orientation, gender, gender identity, physical or mental disability, veteran status, genetic information, ethnicity, citizenship, or any other characteristic protected by law.
Statement to ALL Third-Party Agencies and Similar Organizations: Cox accepts resumes only from agencies with which we formally engage their services. Please do not forward resumes to our applicant tracking system, Cox employees, Cox hiring manager, or send to any Cox facility. Cox is not responsible for any fees or charges associated with unsolicited resumes.

Organization: Cox Media Group

Primary Location: US-OH-Dayton-1611 S Main St

Employee Status: Regular

Job Level: Individual Contributor

Shift: Day Job

Travel: Yes, 5 % of the Time

Schedule: Full-time

Unposting Date: Ongoing"
240,Markets Reporter - ICIS - Houston,Reed Business Information,"Houston, TX",2018-10-31 17:38:16,https://www.indeed.com/viewjob?jk=bc42b78825463e9b,,indeed,"Market Reporter - ICIS - Houston
We are looking for a market reporter to join our editorial team in Houston, mainly covering developments in the global LNG markets. You will write analytical content on a range of issues related to trends in energy markets, focusing primarily on the drivers of price movements. Relevant stories include supply and demand dynamics, regulatory or policy changes, analysis of government or external data and reports , etc.
You will be required to analyze and assess prices on a daily basis, develop a network of contacts across the industry and write insightful commentary and news for an expert audience. You are motivated by breaking exclusive news as well as investigating and explaining what this means for our readers.

Key responsibilities

• Writing insightful news and analysis explaining price trends and direction
• Understanding and analyzing economic, policy and legal developments that affect energy markets

Analyzing large data sets to produce accurate price assessments
Building up and nurturing a wide network of industry contacts
Developing and showcasing expertise on an LNG news beat
Report on complex topics in an engaging and timely manner, including the use of data visualizations

Key requirements

• Bachelors/Master’s degree in energy, journalism, finance, data science, economics or similar

Energy market knowledge/interest
Experience of working with Excel/Excel-based business tools
Fluent written and spoken English
High level of numerical accuracy
Ability to work in a fast-paced deadline-driven environment


ICIS is the world's largest petrochemical market information provider and has fast-growing energy and fertilizer divisions. Our aim is to give companies in global commodities markets a competitive advantage by delivering trusted pricing data, high-value news, analysis and independent consulting, enabling our customers to make better-informed trading and planning decisions. We have more than 30 years’ experience in providing pricing information, news, analysis and consulting to buyers, sellers and analysts.
With a global staff of more than 800, ICIS has employees based in Houston, Washington, New York, London, Montpellier, Dusseldorf, Karlsruhe, Milan, Mumbai, Singapore, Guangzhou, Beijing, Shanghai, Tokyo and Perth. Some 350 of ICIS’s staff are journalists engaged in reporting market prices and news, and ICIS is fully committed to upholding the highest journalistic principles of verification, corroboration and authentication.
ICIS is a division of Reed Business and a member of RELX Group, the world's leading publisher and information provider.


About Reed Business Information

Reed Business Information (RBI) provides information, analytics and data to business professionals worldwide. Our strong global products and services hold market-leading positions across a wide range of industry sectors including banking, petrochemicals and aviation where we help customers make key strategic decisions every day. RBI is part of RELX Group plc, a world-leading provider of information solutions for professional customers across industries.

http://www.reedbusiness.com

RBI General Benefits Package

- 401k match of 5%

18 Days Holiday
Paid Charity Days – 2 days per year
Benefits start upon hire date
Excellent OTE & Competitive Salaries

RBI is an equal opportunity employer: qualified applicants are considered for and treated during employment without regard to race, color, creed, religion, sex, national origin, citizenship status, disability status, protected veteran status, age, marital status, sexual orientation, gender identity, genetic information, or any other characteristic protected by law. If a qualified individual with a disability or disabled veteran needs a reasonable accommodation to use or access our online system, that individual should please contact jobs@rbi.co.uk . EEO is the Law . EEO is the Law Supplement"
241,Business News Reporter,Acuris,"Charlottesville, VA",2018-10-31 17:37:55,https://www.indeed.com/viewjob?jk=7ea2f1e7825511e1,,indeed,"Acuris, a global publisher of financial news, data and analysis, is seeking a full-time Business News Reporter for its Mergermarket product to cover mergers and acquisitions. The reporter will be an important part of our expanding Charlottesville-based team, providing coverage on private transactions involving small, medium and large companies.
Founded in 2000, Mergermarket has 67 locations across Europe, North & South America, the Middle East, Africa, and Asia-Pacific. With approximately 300 reporters globally in 67 international locations, we have the largest team of dedicated M&A journalists and analysts anywhere in the world.

What would you do? We talk to CEOs, CFOs and industry contacts to report on future M&A opportunities and prospects. We provide information on tomorrow’s M&A targets, today’s buyers, and break down industry trends for the benefit of our subscriber base of investment bankers, lawyers, private equity sponsors and corporates.

We are looking for self-starters; reporters with the ability and tenacity to crack under-covered situations; journalists that can and are willing to actively network to build a local source base.

Skills
An experienced journalist that is also a savvy networker.
The ideal candidate should possess a natural curiosity about how the world works, and demonstrate an ability to seek out original story ideas.
An interest in business journalism and the facets of corporate strategy would be an advantage, but not a prerequisite.
Able to attend investor conferences and other networking events in Charlottesville and surrounding cities. Occasional travel may be required.
Superior communication skills and ability to collaborate with reporters across the Americas and globally, when required.
Strong time-management skills to balance hours spent scheduling and conducting phone interviews, on-site interviews, source meetings, conference attendance and writing.
Ability to produce up to five articles or about 2,500 words per week for the news service.
Can write concise and clean copy with compelling leads.
Seeks to understand needs and interests of Mergermarket’s reader base, and write copy that fits those requirements.
Job Requirements
BA/BS or equivalent
Two+ years’ experience in journalism or related roles preferred, though ambitious graduates will be considered

EOE/Minorities/Females/Vet/Disabled
IND123"
244,Graphics Editor,Dow Jones,"New York, NY 10176 (Murray Hill area)",2018-10-30 17:38:56,https://www.indeed.com/viewjob?jk=0e3fa10a485e2eca,,indeed,"Desired: Responsive Web DesignJournalismHTML5JavaScriptSketchCSSJob Description:
The Wall Street Journal is seeking an experienced graphics editor and designer to work closely with reporters, editors and other visual journalists to conceptualize and design new story experiences, multimedia presentations and interactive graphics. The Editor will join an award-winning visual team based in New York and focus on topics such as business, technology, U.S. and World news coverage. The Editor will be responsible for working in teams to drive innovative storytelling using different types of media across all of our platforms.
Responsibilities:
Generate new ideas and create visual stories with graphics, multimedia, interactives and newsroom apps.
Collaborate with reporters, editors, visual journalists, product teams and developers to design solutions for projects including breaking news, planned coverage, long-form narratives and interactives, across multiple platforms including digital as well as print.
Create concepts that bring stories to life through design and new digital approaches.
Contribute to editing other visual stories that are created in the department.
Job requirements:
A minimum of five years of experience in a newsroom or equivalent experience.
Good knowledge of HTML, CSS and JavaScript, and its libraries.
Fluency in Adobe CS, Sketch or other graphics tools.
Experience working with graphics, video, audio and photography.
Expertise with responsive design and best practices for designing stories for mobile devices.
Expertise with layout, typography, color and interaction design.
Experience with data journalism and associated tools, such as Excel, SQL, R and Python is desirable.
Able to work quickly and efficiently under tight deadlines.
The initiative to take on and learn new tasks in a fast-moving environment.
Able to help reporters, editors and other visual journalists learn new skills that will raise the quality and focus on design throughout the newsroom.
Excellent news judgement and communication skills.
LI-JA1-WSJ
Dow Jones , Making Careers Newsworthy
All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, protected veteran status, or disability status. EEO/AA/M/F/Disabled/Vets .
Dow Jones is committed to providing reasonable accommodation for qualified individuals with disabilities, in our job application and/or interview process. If you need assistance or accommodation in completing your application, due to a disability, please reach out to us at TalentResourceTeam@dowjones.com . Please put “Reasonable Accommodation"" in the subject line.
Business Area: NEWS/WSJ
Job Category: Art/Graphics Group
About Us
The Wall Street Journal is a global news organization that provides leading news, information, commentary and analysis. The Wall Street Journal engages readers across print, digital, mobile, social, and video. Building on its heritage as the preeminent source of global business and financial news, the Journal includes coverage of U.S. and world news, politics, arts, culture, lifestyle, sports, and health. It holds 36 Pulitzer Prizes for outstanding journalism. The Wall Street Journal is published by Dow Jones, a division of News Corp (NASDAQ: NWS, NWSA; ASX: NWS, NWSLV).
If you require assistance in completing the online application, please contact the Talent Management team for Application Help at TalentResourceTeam@dowjones.com
JobReq14477"
248,"Sr. Content Editor, Politics",Tribune Publishing,"Orlando, FL",2018-10-28 17:38:16,https://www.indeed.com/viewjob?jk=891d345286f385ef,,indeed,"Overview
The Orlando Sentinel is looking for a leader for our newly expanded politics team.

As the senior content manager for politics, you will work closely with two other multimedia political journalists (including one in Tallahassee) and the whole newsroom to set the agenda for digitally focused coverage of local, state and national politics. This is not simply a management job – the person must be a top-notch journalist in the field and a leader in the office. The ideal candidate will attack news throughout the day and week, always looking for fresh angles and new ideas that will drive audience to OrlandoSentinel.com with spot and in-depth coverage.
Depending on the day, you will find yourself writing, shooting or appearing in videos, analyzing a database, working on enterprise, or assigning and editing others on the team. The person must be comfortable using metrics to inform coverage, but remain intuitive enough to make creative decisions that anticipate what our readers want. Do we really have to say the person should understand how to engage audience on social media – to see its power and its limitations? This politics team leader also will help us build a stable of bloggers whose personal brands draw loyal readers through active posting online, using all available tools at their disposal (social media, newsletters, video, appearances, etc).
Bottom line – the Orlando Sentinel should be known for posting relevant, timely and fact-based coverage of issues that are on people’s minds and in their social conversations. The 2018 election is a key year for our community – from local cities to Washington, including races for Orange County mayor, governor, the U.S. Senate and many more. The manager will report to John Cutter, the managing editor/audience.

If you are interested, contact Cutter at jcutter@tronc.com with your resume."
265,Data Journalist Intern,Associated Press,"Washington, DC",2018-10-26 17:37:12,https://www.indeed.com/viewjob?jk=38f86dae75d6cf6b,,indeed,"InternshipDesired: JournalismHTML5AP StyleDate: Oct 25, 2018
Location: DC, US
Company: Associated Press
The Associated Press is the essential global news network, delivering fast, unbiased news from every corner of the world to all media platforms and formats. Founded in 1846, AP today is the largest and most trusted source of independent news and information. On any given day more than half the world's population sees news from AP.
The Associated Press is offering a paid 12-week full-time summer data journalism internship based in Washington, DC in 2019.
We are a small team of enterprising developer-journalists distributed across the U.S., and together we work on a variety of data-rich news projects – from drilling into data sets for AP investigations, to developing engaging news apps for big stories such as the U.S. elections, to building newsroom tools that enhance our beat and breaking-news reporting.
We are seeking new ways to tell stories, both in words and in pixels, and our data journalist intern will work closely with graphic artists, designers, video journalists, text reporters and editors to find the story in the data and bring it to life across platforms.
Based on experience and current skill set, the intern will be assigned to either the news applications developers team or the data analysts team. A solid foundation, either in solving problems with code or seeking insight in data, will be key to quickly contributing to either team.
The ability to effectively collaborate, both with other data journalists on the team and with reporters and editors around the AP, along with intellectual curiosity and initiative are essential to be successful in this role. In addition, the intern must be comfortable interacting with a diverse group of co-workers and interview subjects.
The intern will be expected to keep up-to-date with news in the city or region and its relevance to national and international.
Training in all formats will include journalism ethics. Interns must become familiar with - and abide by - the AP’s statement of values and principles governing ethics.
Qualifications:
Applicants must be:
current full-time students within two years of earning an undergraduate degree (juniors and seniors) when applying for the program or
current full-time graduate students or
students who graduate December 2018.
Freshmen and sophomores (first and second year students) are not eligible.
Must be able to show proof of legal authorization to participate in a 12-week internship in the U.S. prior to the start of the internship.
Effective data analysis and reporting skills with a track record of developing strong story ideas from data.
Must be familiar with HTML and web standards.
Relevant experience and training in text is required as well as a secondary visual format such as video, photos or interactive/graphics, data visualizations and 3D animations.
Good general knowledge of national and international affairs.
Must have demonstrated proficiency speaking and writing in the English language.
Good writing skills, the ability to recognize grammatical and factual errors and knowledgeable of AP Style.
A prior journalism internship or experience in media.
Knowledge of online and social media news venues.
Highly organized and attentive to detail; able to multi-task and manage projects as assigned.
Self-starter with the ability to collaborate effectively in a team environment.
Submission materials:
A 300-word autobiographical essay on this topic: “The Associated Press seeks to recruit and retain a workforce that embodies a wide range of talents, experiences, achievements and journalistic skills. Please describe the qualities and accomplishments you would bring to the company as an intern.”
A resume and cover letter (please include your projected graduation date).
Three to five examples of your print/text work (links to an online site of your work are highly preferred).
Three to five examples of your data journalism work (links to an online site of your work are highly preferred).
A reference letter from a prior internship, employer or faculty adviser on college/university letterhead.
All application materials should be uploaded simultaneously, including the reference letter.



APPLICATION DEADLINE: December 9, 2018, 11:59 pm EST
AP seeks to build an inclusive organization grounded in respect for differences. We support all aspects of diversity and provide equal employment opportunity to all employees and applicants without regard to race, color, religion, sex, marital status, national origin, age, sexual orientation, gender identity, disability or status as a veteran in accordance with applicable nondiscrimination laws."
